Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
3/17/2018 9:30,1.546,2.69,5.693,8.182,98,25.9
3/17/2018 10:00,1.551,2.87,5.624,8.52,105,25.9
3/17/2018 10:30,1.473,2.43,5.394,8.244,99,25.95
3/17/2018 11:00,1.452,2.34,5.536,7.842,99,25.95
3/17/2018 11:30,1.419,2.29,5.51,8.066,105,26
3/17/2018 12:00,1.455,2.23,5.407,8.243,98,26
3/17/2018 12:30,1.342,2.5,5.395,7.982,99,26.05
3/17/2018 13:00,1.405,2.62,5.531,8.038,97,26.1
3/17/2018 13:30,1.302,2.1,5.188,7.901,99,26.1
3/17/2018 14:00,1.394,2.67,5.184,8.263,105,26.1
3/17/2018 14:30,1.348,2.34,5.277,8.365,104,26.1
3/17/2018 15:00,1.474,2.23,5.544,8.209,102,26.1
3/17/2018 15:30,1.394,2.33,5.312,8.496,108,26.1
3/17/2018 16:00,1.329,2.13,5.327,8.301,98,26.15
3/17/2018 16:30,1.365,2.7,5.107,7.746,102,26.1
3/17/2018 17:00,1.329,2.263,5.074,7.847,105,26.1
3/17/2018 17:30,1.35,2.05,5.288,8.187,102,26.1
3/17/2018 18:00,1.401,2.63,5.298,8.12,104,26.05
3/17/2018 18:30,1.34,2.38,5.055,7.6,105,26.05
3/17/2018 19:00,1.379,2.18,5.151,7.927,108,26.05
3/17/2018 19:30,1.511,2.44,5.485,7.776,101,26.05
3/17/2018 20:00,1.36,2.51,5.188,6.599,109,26.05
3/17/2018 20:30,1.362,2.36,5.126,8.166,104,26.05
3/17/2018 21:00,1.473,2.61,5.23,8.175,111,26.05
3/17/2018 21:30,1.452,2.27,5.303,7.897,108,26
3/17/2018 22:00,1.349,2.82,5.17,7.828,108,26
3/17/2018 22:30,1.328,2.26,5.274,7.536,106,26
3/17/2018 23:00,1.395,2.4,5.611,7.771,101,26
3/17/2018 23:30,1.304,2.24,5.19,8.15,105,26
3/18/2018 0:00,1.343,2.2,5.371,7.31,101,26
3/18/2018 0:30,1.39,2.683,5.244,7.269,108,26
3/18/2018 1:00,1.384,2.01,5.447,7.636,101,26
3/18/2018 1:30,1.438,2.94,5.505,7.584,106,26
3/18/2018 2:00,1.405,2.43,5.309,7.084,102,26
3/18/2018 2:30,1.393,2.23,5.398,7.562,111,26
3/18/2018 3:00,1.349,2.22,5.459,8.109,105,26.05
3/18/2018 3:30,1.351,2.52,5.567,8.147,104,26
3/18/2018 4:00,1.359,2.32,5.568,7.472,101,26
3/18/2018 4:30,1.393,2.26,5.373,7.584,105,26
3/18/2018 5:00,1.332,2.71,5.268,7.621,106,26
3/18/2018 5:30,1.397,2.26,5.5,7.429,105,26
3/18/2018 6:00,1.288,2.11,5.351,14.558,102,26
3/18/2018 6:30,1.301,2.29,5.451,7.024,113,26
3/18/2018 7:00,1.255,2.04,5.602,13.877,104,26
3/18/2018 7:30,1.243,2.07,5.503,7.638,119,26
3/18/2018 8:00,1.209,2.26,5.295,7.594,113,26
3/18/2018 8:30,1.218,1.96,5.386,6.78,104,26
3/18/2018 9:00,1.247,2.27,5.523,13.76,108,26
3/18/2018 9:30,1.173,1.84,5.212,13.888,106,26
3/18/2018 10:00,1.162,1.9,5.094,14.249,120,26.05
3/18/2018 10:30,1.11,1.77,5.173,13.235,116,26.05
3/18/2018 11:00,1.059,1.76,5.08,13.804,113,26.1
3/18/2018 11:30,1.086,1.9,5.172,13.849,111,26.1
3/18/2018 12:00,1.078,2.02,5.072,14.702,113,26.15
3/18/2018 12:30,0.993,1.64,5.118,13.474,115,26.2
3/18/2018 13:00,1.048,1.73,5.058,13.554,102,26.2
3/18/2018 13:30,0.976,1.49,5.06,13.588,106,26.25
3/18/2018 14:00,0.947,1.52,5.104,13.186,106,26.3
3/18/2018 14:30,0.954,1.65,5.137,12.862,102,26.35
3/18/2018 15:00,0.88,1.43,5.013,12.246,90,26.4
3/18/2018 15:30,0.943,1.77,5.213,13.028,122,26.4
3/18/2018 16:00,0.87,1.45,5.197,12.401,118,26.35
3/18/2018 16:30,0.8,1.18,5.039,12.747,119,26.35
3/18/2018 17:00,0.823,1.36,5.339,12.736,118,26.35
3/18/2018 17:30,0.877,1.39,5.628,13.094,128,26.35
3/18/2018 18:00,0.798,1.46,5.256,13.117,123,26.35
3/18/2018 18:30,0.793,1.39,5.444,12.153,122,26.35
3/18/2018 19:00,0.803,1.28,5.384,13.791,95,26.35
3/18/2018 19:30,0.817,1.27,4.876,11.543,119,26.3
3/18/2018 20:00,0.774,1.26,4.96,13.208,112,26.3
3/18/2018 20:30,0.789,1.3,5.251,14.626,125,26.25
3/18/2018 21:00,0.793,1.35,5.324,12.764,109,26.25
3/18/2018 21:30,0.763,1.58,4.974,5.817,108,26.25
3/18/2018 22:00,0.789,1.25,5.079,13.745,99,26.25
3/18/2018 22:30,0.739,1.21,5.274,12.143,120,26.2
3/18/2018 23:00,0.735,1.27,5.008,10.907,108,26.2
3/18/2018 23:30,0.732,1.15,4.938,11.702,116,26.2
3/19/2018 0:00,0.759,1.2,5.017,12.665,102,26.2
3/19/2018 0:30,0.729,1.24,4.983,12.114,115,26.2
3/19/2018 1:00,0.75,1.23,5.169,13.739,109,26.2
3/19/2018 1:30,0.754,1.49,5.017,12.009,109,26.2
3/19/2018 2:00,0.756,1.32,5.009,12.162,102,26.2
3/19/2018 2:30,0.802,1.31,5.423,13.011,102,26.15
3/19/2018 3:00,0.782,1.29,5.154,13.025,118,26.2
3/19/2018 3:30,0.721,1.26,4.899,12.767,108,26.15
3/19/2018 4:00,0.739,1.17,5.061,13.565,123,26.15
3/19/2018 4:30,0.74,1.29,5.196,12.959,109,26.15
3/19/2018 5:00,0.709,1.17,4.657,12.258,115,26.15
3/19/2018 5:30,0.743,1.34,4.828,12.345,109,26.15
3/19/2018 6:00,0.762,1.13,4.906,13.746,97,26.15
3/19/2018 6:30,0.732,1.32,4.821,13.483,109,26.15
3/19/2018 7:00,0.715,1.44,4.768,13.468,94,26.15
3/19/2018 7:30,0.718,1.23,4.674,13.735,112,26.15
3/19/2018 8:00,0.722,1.13,4.553,13.657,112,26.15
3/19/2018 8:30,0.752,1.23,4.688,13.346,84,26.15
3/19/2018 9:00,0.723,1.25,4.746,13.873,118,26.15
3/19/2018 9:30,0.707,1.17,4.517,12.922,125,26.2
3/19/2018 10:00,0.708,1.2,4.703,13.246,118,26.2
3/19/2018 10:30,0.706,1.12,4.686,12.983,118,26.2
3/19/2018 11:00,0.675,1.11,4.613,12.931,111,26.25
3/19/2018 11:30,0.675,1.13,4.692,12.856,120,26.25
3/19/2018 12:00,0.706,1.12,4.739,11.963,92,26.25
3/19/2018 12:30,0.645,1.13,4.693,13.723,83,26.25
3/19/2018 13:00,0.684,1.13,5.015,13.277,92,26.25
3/19/2018 13:30,0.673,1.04,4.949,12.904,112,26.25
3/19/2018 14:00,0.685,1.08,4.974,13.493,104,26.25
3/19/2018 14:30,0.637,1.08,5.035,13.177,119,26.35
3/19/2018 15:00,0.649,1.16,4.995,11.293,108,26.4
3/19/2018 15:30,0.707,1.18,5.095,13.54,66,26.4
3/19/2018 16:00,0.692,1.16,5.087,13.699,88,26.4
3/19/2018 16:30,0.679,1.14,4.704,12.551,92,26.35
3/19/2018 17:00,0.68,1.17,4.708,13.702,98,26.35
3/19/2018 17:30,0.708,1.29,4.473,12.843,83,26.3
3/19/2018 18:00,0.693,1,4.323,13.697,105,26.3
3/19/2018 18:30,0.724,1.05,4.524,12.711,101,26.25
3/19/2018 19:00,0.707,1.18,4.374,11.033,74,26.25
3/19/2018 19:30,0.713,1.24,4.358,12.953,56,26.25
3/19/2018 20:00,0.765,1.45,4.261,4.207,97,26.25
3/19/2018 20:30,0.741,1.34,4.427,12.747,57,26.25
3/19/2018 21:00,0.759,1.37,4.101,6.309,104,26.25
3/19/2018 21:30,0.794,1.29,4.372,12.325,104,26.25
3/19/2018 22:00,0.79,1.3,4.155,12.96,81,26.25
3/19/2018 22:30,0.847,1.51,4.19,4.01,85,26.2
3/19/2018 23:00,0.908,1.67,4.361,4.824,112,26.2
3/19/2018 23:30,0.922,1.44,4.408,4.714,85,26.2
3/20/2018 0:00,0.968,1.54,4.408,5.468,99,26.2
3/20/2018 0:30,1.036,1.57,4.6,5.98,105,26.2
3/20/2018 1:00,1.044,1.94,4.403,5.552,105,26.2
3/20/2018 1:30,0.999,1.8,4.601,5.852,102,26.2
3/20/2018 2:00,1.046,1.62,4.68,6.225,99,26.2
3/20/2018 2:30,1.061,1.55,4.518,5.172,97,26.15
3/20/2018 3:00,1.1,1.79,4.4,5.358,108,26.15
3/20/2018 3:30,1.14,2.16,4.548,5.642,91,26.15
3/20/2018 4:00,1.183,1.9,4.506,5.217,101,26.15
3/20/2018 4:30,1.242,2.17,4.561,5.488,104,26.15
3/20/2018 5:00,1.126,2.02,4.609,5.464,104,26.15
3/20/2018 5:30,1.251,1.93,4.749,5.652,92,26.15
3/20/2018 6:00,1.125,1.92,4.675,5.964,91,26.15
3/20/2018 6:30,1.131,2.06,4.581,5.604,91,26.15
3/20/2018 7:00,1.126,1.97,4.693,5.198,90,26.15
3/20/2018 7:30,1.154,1.99,4.661,5.198,104,26.15
3/20/2018 8:00,1.154,1.81,4.773,6.158,85,26.15
3/20/2018 8:30,1.075,1.85,4.667,5.657,81,26.15
3/20/2018 9:00,1.104,1.65,4.663,5.329,97,26.15
3/20/2018 9:30,1.078,1.93,4.745,6.549,101,26.2
3/20/2018 10:00,1.013,2.15,4.741,6.354,77,26.2
3/20/2018 10:30,0.984,1.68,4.648,6.682,75,26.25
3/20/2018 11:00,1.078,1.79,4.705,6.995,78,26.25
3/20/2018 11:30,1.015,1.63,4.522,6.877,77,26.25
3/20/2018 12:00,1.022,1.94,4.643,6.56,78,26.3
3/20/2018 12:30,0.977,1.66,4.518,6.627,80,26.3
3/20/2018 13:00,1.008,2.24,4.642,6.185,74,26.3
3/20/2018 13:30,1.002,1.5,4.74,6.124,83,26.35
3/20/2018 14:00,0.949,1.61,4.715,6.973,81,26.35
3/20/2018 14:30,0.917,1.55,4.424,6.375,83,26.35
3/20/2018 15:00,0.99,1.52,4.713,6.588,80,26.35
3/20/2018 15:30,1.022,1.95,4.659,6.033,84,26.35
3/20/2018 16:00,1.064,1.74,4.73,12.746,81,26.35
3/20/2018 16:30,1.097,1.71,4.768,5.978,75,26.3
3/20/2018 17:00,1.035,1.88,4.624,7.236,75,26.3
3/20/2018 17:30,1.11,1.63,4.743,12.087,77,26.3
3/20/2018 18:00,1.136,2.18,4.417,12.061,120,26.25
3/20/2018 18:30,1.177,1.93,4.518,6.621,108,26.25
3/20/2018 19:00,1.166,1.94,4.573,11.498,106,26.25
3/20/2018 19:30,1.236,2.181,4.453,4.861,119,26.25
3/20/2018 20:00,1.316,2.47,4.587,5.654,80,26.25
3/20/2018 20:30,1.413,2.32,4.786,5.633,99,26.25
3/20/2018 21:00,1.377,2.32,4.961,5.205,115,26.25
3/20/2018 21:30,1.423,2.287,4.835,11.27,116,26.2
3/20/2018 22:00,1.396,2.44,4.883,5.517,116,26.2
3/20/2018 22:30,1.482,2.59,4.973,5.889,90,26.2
3/20/2018 23:00,1.493,2.63,4.931,5.804,83,26.2
3/20/2018 23:30,1.496,2.43,4.824,6.255,88,26.15
3/21/2018 0:00,1.514,2.29,5.235,5.733,85,26.15
3/21/2018 0:30,1.549,2.74,4.951,6.145,108,26.15
3/21/2018 1:00,1.497,2.46,5.28,6.392,91,26.15
3/21/2018 1:30,1.498,3.12,5.236,6.205,81,26.15
3/21/2018 2:00,1.471,2.85,4.819,6.383,88,26.15
3/21/2018 2:30,1.579,3.36,4.986,6.67,104,26.15
3/21/2018 3:00,1.58,2.39,5.192,10.256,80,26.15
3/21/2018 3:30,1.638,2.41,5.145,6.342,116,26.15
3/21/2018 4:00,1.644,2.66,5.101,6.585,84,26.1
3/21/2018 4:30,1.617,2.683,5.364,6.033,80,26.15
3/21/2018 5:00,1.752,3.1,5.16,6.133,90,26.15
3/21/2018 5:30,1.776,3.614,5.122,6.716,91,26.15
3/21/2018 6:00,1.816,3.01,5.307,6.762,85,26.15
3/21/2018 6:30,1.789,2.83,5.29,6.433,85,26.15
3/21/2018 7:00,1.859,3.711,5.294,6.138,85,26.15
3/21/2018 7:30,1.872,2.95,5.182,6.603,94,26.15
3/21/2018 8:00,1.973,3.863,5.351,6.556,88,26.1
3/21/2018 8:30,2.036,3.232,5.514,6.52,91,26.15
3/21/2018 9:00,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
3/21/2018 9:30,2.166,3.7,5.322,6.364,109,26.15
3/21/2018 10:00,2.082,3.484,5.508,6.693,84,26.15
3/21/2018 10:30,2.044,3.54,5.477,6.36,98,26.15
3/21/2018 11:00,2.07,3,5.741,7,120,26.15
3/21/2018 11:30,1.991,3.11,5.626,6.785,104,26.15
3/21/2018 12:00,2.048,3.59,5.544,7.083,109,26.2
3/21/2018 12:30,1.851,2.55,5.313,5.482,101,26.2
3/21/2018 13:00,2,3.27,5.268,7.568,112,26.2
3/21/2018 13:30,2.02,3.533,5.293,6.655,97,26.2
3/21/2018 14:00,2.185,4.254,5.375,7.034,111,26.2
3/21/2018 14:30,2.128,3.231,5.268,7.25,113,26.2
3/21/2018 15:00,2.089,3.27,5.446,7.797,112,26.2
3/21/2018 15:30,2.22,4.18,5.334,7.304,109,26.2
3/21/2018 16:00,2.215,4.04,5.49,7.57,91,26.2
3/21/2018 16:30,2.429,4.08,5.663,7.591,105,26.2
3/21/2018 17:00,2.321,3.99,5.539,7.257,112,26.2
3/21/2018 17:30,2.471,4.44,5.853,8.069,105,26.2
3/21/2018 18:00,2.148,3.58,5.457,7.022,116,26.15
3/21/2018 18:30,2.355,3.59,5.655,7.813,109,26.15
3/21/2018 19:00,2.441,4.26,5.629,7.327,113,26.15
3/21/2018 19:30,2.586,4.25,6.103,8.366,111,26.15
3/21/2018 20:00,2.523,5.26,6.096,7.638,111,26.15
3/21/2018 20:30,2.533,4.33,6.245,7.562,105,26.15
3/21/2018 21:00,2.405,4.52,5.883,7.816,109,26.15
3/21/2018 21:30,2.451,5.2,5.682,7.63,108,26.15
3/21/2018 22:00,2.561,3.949,5.895,7.872,106,26.15
3/21/2018 22:30,2.572,4.155,6.263,7.824,113,26.15
3/21/2018 23:00,2.456,4.056,6.006,8.217,108,26.15
3/21/2018 23:30,2.524,4.81,5.921,7.866,115,26.15
3/22/2018 0:00,2.395,4.424,6.167,8.896,98,26.15
3/22/2018 0:30,2.522,4.18,6.073,8.896,109,26.1
3/22/2018 1:00,2.524,3.852,6.096,7.792,97,26.1
3/22/2018 1:30,2.309,3.91,5.898,8.906,98,26.1
3/22/2018 2:00,2.58,4.21,6.319,8.924,97,26.1
3/22/2018 2:30,2.536,3.855,6.243,8.371,92,26.1
3/22/2018 3:00,2.409,4.15,5.982,8.332,90,26.1
3/22/2018 3:30,2.484,4.19,6.072,9.507,98,26.1
3/22/2018 4:00,2.532,4.107,6.051,8.57,83,26.1
3/22/2018 4:30,2.396,3.82,6.299,8.481,97,26.1
3/22/2018 5:00,2.533,5,6.095,9.35,102,26.1
3/22/2018 5:30,2.45,4.245,6.252,9.494,94,26.1
3/22/2018 6:00,2.39,3.943,6.308,9.138,95,26.05
3/22/2018 6:30,2.475,5.04,6.41,8.962,95,26.05
3/22/2018 7:00,2.56,4.15,6.116,9.284,88,26.1
3/22/2018 7:30,2.553,3.67,6.4,9.289,94,26.05
3/22/2018 8:00,2.69,4.11,6.611,9.928,78,26.1
3/22/2018 8:30,2.359,4.285,6.056,6.525,84,26.1
3/22/2018 9:00,2.528,4.199,6.044,7.86,95,26.05
3/22/2018 9:30,2.445,4.822,6.225,9.704,92,26.1
3/22/2018 10:00,2.48,4.14,6.439,10.733,83,26.05
3/22/2018 10:30,2.455,4.94,6.493,9.382,85,26.05
3/22/2018 11:00,2.293,3.36,6.363,9.812,88,26.1
3/22/2018 11:30,2.584,3.88,6.699,9.808,97,26.1
3/22/2018 12:00,2.466,4.02,6.259,9.429,80,26.1
3/22/2018 12:30,2.545,4.15,6.386,9.699,80,26.1
3/22/2018 13:00,2.354,3.96,6.238,9.698,90,26.15
3/22/2018 13:30,2.409,4.43,6.444,9.343,83,26.15
3/22/2018 14:00,2.48,3.74,6.46,10.248,91,26.15
3/22/2018 14:30,2.26,3.58,6.147,8.502,84,26.15
3/22/2018 15:00,2.455,4.3,6.423,10.27,95,26.15
3/22/2018 15:30,2.361,3.54,6.566,10.721,87,26.15
3/22/2018 16:00,2.274,4.49,6.091,8.523,94,26.15
3/22/2018 16:30,2.334,4.012,6.261,9.427,85,26.15
3/22/2018 17:00,2.472,4.13,6.482,9.454,88,26.15
3/22/2018 17:30,2.41,4.19,6.396,9.83,83,26.15
3/22/2018 18:00,2.404,3.57,6.598,10.242,88,26.1
3/22/2018 18:30,2.298,3.29,5.921,9.444,88,26.1
3/22/2018 19:00,2.185,3.5,6.282,9.372,90,26.1
3/22/2018 19:30,2.396,3.87,6.356,9.704,90,26.1
3/22/2018 20:00,2.426,4.25,6.524,9.833,102,26.1
3/22/2018 20:30,2.349,3.8,6.374,10.721,83,26.1
3/22/2018 21:00,2.396,3.63,6.755,9.344,98,26.05
3/22/2018 21:30,2.293,3.46,6.46,9.904,97,26.05
3/22/2018 22:00,2.301,3.8,6.373,10.767,98,26.05
3/22/2018 22:30,2.288,3.82,6.325,8.57,92,26.05
3/22/2018 23:00,2.369,4.28,6.538,10.839,92,26.05
3/22/2018 23:30,2.462,4.9,6.614,10.248,105,26.05
3/23/2018 0:00,2.442,3.55,6.39,10.82,102,26.05
3/23/2018 0:30,2.265,4.07,6.207,8.924,98,26.05
3/23/2018 1:00,2.424,3.62,6.73,10.431,90,26.05
3/23/2018 1:30,2.377,3.89,6.551,11.405,99,26.05
3/23/2018 2:00,2.445,3.79,6.498,9.716,102,26.05
3/23/2018 2:30,2.468,4.29,6.618,10.812,99,26.05
3/23/2018 3:00,2.348,4.42,6.507,9.856,97,26.05
3/23/2018 3:30,2.344,3.55,6.517,10.404,97,26.05
3/23/2018 4:00,2.333,3.47,6.542,9.979,95,26
3/23/2018 4:30,2.337,3.61,6.38,10.354,104,26
3/23/2018 5:00,2.35,3.864,6.553,10.359,99,26
3/23/2018 5:30,2.19,3.11,6.249,10.729,87,26
3/23/2018 6:00,2.529,4.26,6.802,10.257,104,26
3/23/2018 6:30,2.357,4.724,6.222,10.686,87,26
3/23/2018 7:00,2.346,3.6,6.418,10.267,87,25.95
3/23/2018 7:30,2.199,3.54,6.246,10.797,97,26
3/23/2018 8:00,2.326,3.69,6.508,11.256,88,26
3/23/2018 8:30,2.341,3.5,6.713,9.624,94,26
3/23/2018 9:00,2.473,4.11,6.607,10.295,102,26
3/23/2018 9:30,2.303,3.61,6.477,10.259,108,26
3/23/2018 10:00,2.172,3.3,6.065,8.517,95,26
3/23/2018 10:30,2.205,3.713,6.448,10.48,111,26.05
3/23/2018 11:00,2.298,3.39,6.663,9.723,109,26.05
3/23/2018 11:30,2.393,3.68,6.599,10.618,97,26.05
3/23/2018 12:00,2.267,3.42,6.606,10.693,101,26.05
3/23/2018 12:30,2.409,3.46,6.812,11.344,111,26.1
3/23/2018 13:00,2.276,4.02,6.736,10.455,108,26.1
3/23/2018 13:30,2.355,3.9,6.567,10.646,104,26.1
3/23/2018 14:00,2.361,4.11,6.534,9.628,104,26.1
3/23/2018 14:30,2.25,3.71,6.711,10.933,92,26.1
3/23/2018 15:00,2.322,3.46,7.029,9.882,104,26.1
3/23/2018 15:30,2.323,4.35,6.565,10.229,104,26.05
3/23/2018 16:00,2.462,4.14,6.793,10.345,105,26.05
3/23/2018 16:30,2.398,4.54,6.59,10.754,106,26.05
3/23/2018 17:00,2.394,3.97,6.543,9.649,101,26.05
3/23/2018 17:30,2.521,4.35,6.767,10.254,111,26.05
3/23/2018 18:00,2.299,3.45,6.523,10.684,101,26.05
3/23/2018 18:30,2.242,3.85,6.577,9.498,111,26.05
3/23/2018 19:00,2.072,3.79,6.553,10.373,112,26.05
3/23/2018 19:30,2.169,3.88,6.8,9.946,95,26
3/23/2018 20:00,2.165,3.43,6.372,10.778,106,26
3/23/2018 20:30,2.123,3.83,6.465,10.269,95,26.05
3/23/2018 21:00,2.25,3.7,6.329,9.806,104,26.05
3/23/2018 21:30,2.244,3.93,6.519,10.193,85,26.05
3/23/2018 22:00,2.096,4.33,5.823,8.552,106,26.05
3/23/2018 22:30,2.099,3.25,6.093,9.577,102,26.05
3/23/2018 23:00,2.231,3.23,6.179,9.813,112,26
3/23/2018 23:30,2.271,4.54,6.307,9.782,98,26
3/24/2018 0:00,2.332,3.58,6.412,10.219,101,26
3/24/2018 0:30,2.368,3.57,6.37,10.268,111,26
3/24/2018 1:00,2.113,3.68,6.102,10.721,104,26
3/24/2018 1:30,2.466,3.88,6.338,9.679,102,26
3/24/2018 2:00,2.302,3.68,6.12,10.243,106,26
3/24/2018 2:30,2.403,4.18,6.74,10.412,109,25.95
3/24/2018 3:00,2.302,3.86,6.518,9.952,111,26
3/24/2018 3:30,2.32,3.86,6.376,10.808,108,25.95
3/24/2018 4:00,2.285,4,6.302,10.335,104,26
3/24/2018 4:30,2.346,3.55,6.793,11.317,111,26
3/24/2018 5:00,2.249,3.14,6.222,10.675,102,25.95
3/24/2018 5:30,2.37,4.11,6.351,10.625,101,25.95
3/24/2018 6:00,2.235,3.59,6.224,9.833,98,25.95
3/24/2018 6:30,2.179,3.79,6.487,10.083,97,25.95
3/24/2018 7:00,2.208,3.28,6.434,8.889,101,25.95
3/24/2018 7:30,2.297,3.99,6.486,9.758,104,25.95
3/24/2018 8:00,2.108,4.17,6.396,8.514,97,25.95
3/24/2018 8:30,2.23,4.17,6.719,10.298,87,25.95
3/24/2018 9:00,2.218,4.19,6.585,10.185,106,25.95
3/24/2018 9:30,2.048,2.98,6.537,9.292,102,25.95
3/24/2018 10:00,2.092,4.39,6.649,8.939,85,25.95
3/24/2018 10:30,2.035,3.3,6.307,9.38,101,26
3/24/2018 11:00,2.177,3.55,6.658,10.757,85,26
3/24/2018 11:30,2.103,3.03,6.863,10.77,91,26
3/24/2018 12:00,2.16,3.26,6.913,9.8,87,26
3/24/2018 12:30,1.995,2.73,6.545,8.915,97,26
3/24/2018 13:00,2.134,3.8,6.507,8.194,94,26
3/24/2018 13:30,2.116,4.44,6.642,9.76,87,26
3/24/2018 14:00,2.058,3.57,6.517,10.797,91,26
3/24/2018 14:30,2.052,3.32,6.699,9.716,87,26
3/24/2018 15:00,2.062,3.09,6.954,9.348,94,26
3/24/2018 15:30,1.98,3.26,6.891,9.834,92,26
3/24/2018 16:00,1.922,2.89,6.58,10.291,90,26
3/24/2018 16:30,2.046,3.55,6.876,9.735,102,26
3/24/2018 17:00,2.033,3.54,7.229,8.937,97,26
3/24/2018 17:30,1.953,2.64,7.115,10.935,94,26
3/24/2018 18:00,1.984,4.06,6.685,9.375,94,25.95
3/24/2018 18:30,1.951,3.38,7.006,9.781,83,25.95
3/24/2018 19:00,1.967,3.71,6.471,9.325,87,25.95
3/24/2018 19:30,2.009,3.19,6.743,9.474,94,25.95
3/24/2018 20:00,2.154,4.28,7.159,10.598,88,25.95
3/24/2018 20:30,2.041,2.88,7.094,10.426,88,25.95
3/24/2018 21:00,2.163,3.06,6.976,9.296,104,25.95
3/24/2018 21:30,1.911,3.46,6.719,10.21,101,25.95
3/24/2018 22:00,1.996,3.44,6.444,9.006,92,25.95
3/24/2018 22:30,2.141,3.33,6.583,9.745,90,25.95
3/24/2018 23:00,2.166,3.88,6.605,8.913,87,25.95
3/24/2018 23:30,2.159,3.16,6.405,8.938,91,25.95
3/25/2018 0:00,2.028,3.33,6.333,9.868,94,25.95
3/25/2018 0:30,2.066,3.3,6.658,9.122,88,25.95
3/25/2018 1:00,1.928,3.08,6.328,9.798,92,25.9
3/25/2018 1:30,2.086,3.56,6.809,9.244,91,25.9
3/25/2018 2:00,1.988,3.01,6.612,12.094,102,25.9
3/25/2018 2:30,1.908,2.88,6.641,10.814,97,25.9
3/25/2018 3:00,1.914,3.46,6.645,8.942,109,25.9
3/25/2018 3:30,1.768,3.1,6.473,10.987,94,25.9
3/25/2018 4:00,1.84,3.06,6.342,10.223,106,25.9
3/25/2018 4:30,1.835,2.88,6.627,9.308,95,25.9
3/25/2018 5:00,1.711,2.82,6.588,8.846,101,25.9
3/25/2018 5:30,1.934,3,7.095,11.075,99,25.9
3/25/2018 6:00,1.794,2.9,6.543,10.116,91,25.9
3/25/2018 6:30,1.831,2.86,6.647,10.348,88,25.9
3/25/2018 7:00,1.876,2.77,6.758,8.905,87,25.9
3/25/2018 7:30,1.738,2.58,6.41,8.918,87,25.9
3/25/2018 8:00,1.828,3.61,6.774,9.532,90,25.9
3/25/2018 8:30,1.715,2.71,6.483,12.078,91,25.95
3/25/2018 9:00,1.856,2.97,7.069,9.268,85,25.95
3/25/2018 9:30,1.879,3.38,6.445,9.042,88,25.95
3/25/2018 10:00,1.872,3.03,6.75,8.261,88,25.95
3/25/2018 10:30,1.842,2.87,6.68,8.169,87,25.95
3/25/2018 11:00,1.919,3.21,6.864,9.777,87,25.95
3/25/2018 11:30,1.851,3.18,6.482,8.944,83,25.95
3/25/2018 12:00,1.823,2.83,6.884,9.213,88,25.95
3/25/2018 12:30,1.795,3.08,6.819,10.334,84,25.95
3/25/2018 13:00,1.833,2.98,7.053,9.338,97,25.95
3/25/2018 13:30,1.825,2.86,6.935,9.003,80,25.95
3/25/2018 14:00,1.755,2.6,6.86,8.892,75,25.95
3/25/2018 14:30,1.901,3.29,7.244,9.3,78,26
3/25/2018 15:00,1.86,3.05,7.183,8.976,92,26.05
3/25/2018 15:30,1.699,2.93,7.138,9.341,92,26.05
3/25/2018 16:00,1.758,3.17,6.96,7.854,91,26
3/25/2018 16:30,1.675,2.57,6.834,9.104,83,26
3/25/2018 17:00,1.67,2.74,6.741,9.683,85,26
3/25/2018 17:30,1.729,2.56,6.77,9.434,102,26
3/25/2018 18:00,1.771,3.06,6.954,9.012,84,25.95
3/25/2018 18:30,1.768,2.84,6.859,10.302,101,25.95
3/25/2018 19:00,1.787,2.96,6.876,8.59,95,25.95
3/25/2018 19:30,1.752,2.59,6.732,8.537,90,25.95
3/25/2018 20:00,1.713,2.95,6.844,12.683,85,25.95
3/25/2018 20:30,1.708,3.26,6.632,9.361,98,25.95
3/25/2018 21:00,1.728,2.52,6.672,9.312,91,25.95
3/25/2018 21:30,1.782,3.87,6.327,10.14,88,25.95
3/25/2018 22:00,1.805,3.03,6.7,9.331,102,25.95
3/25/2018 22:30,1.769,3.34,6.622,12.841,95,25.9
3/25/2018 23:00,1.7,3.27,6.324,12.152,95,25.95
3/25/2018 23:30,1.841,2.74,6.81,8.591,102,25.9
3/26/2018 0:00,1.804,2.84,6.471,12.877,90,25.95
3/26/2018 0:30,1.775,3.21,6.621,8.518,87,25.9
3/26/2018 1:00,1.721,3.12,6.573,9.355,95,25.9
3/26/2018 1:30,1.727,2.73,6.654,8.568,84,25.9
3/26/2018 2:00,1.829,3.06,6.39,8.412,91,25.9
3/26/2018 2:30,1.69,2.65,6.748,8.889,90,25.9
3/26/2018 3:00,1.755,2.79,6.938,9.3,104,25.9
3/26/2018 3:30,1.625,2.77,6.9,9.159,90,25.9
3/26/2018 4:00,1.634,2.28,6.84,9.422,81,25.9
3/26/2018 4:30,1.64,2.5,7.289,9.172,81,25.9
3/26/2018 5:00,1.68,3.28,6.902,12.129,84,25.9
3/26/2018 5:30,1.689,2.71,7.192,8.522,80,25.9
3/26/2018 6:00,1.521,2.19,7.049,8.19,77,25.9
3/26/2018 6:30,1.62,2.5,7.095,9.312,87,25.85
