Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
10/31/2017 23:00,1.438,2.32,5.876,10.539,140,23.85
10/31/2017 23:30,1.42,2.1,5.639,10.804,137,23.85
11/01/2017 00:30,1.401,2.19,5.483,10.254,-99.9,-99.9
11/01/2017 01:00,1.304,2.03,5.139,10.197,140,23.85
11/01/2017 01:30,1.271,2.04,5.249,10.902,139,23.85
11/01/2017 02:00,1.376,2.25,5.089,5.798,143,23.85
11/01/2017 02:30,1.349,2.12,5.235,6.363,136,23.85
11/01/2017 03:00,1.34,2.42,4.968,6.341,135,23.8
11/01/2017 03:30,1.252,1.98,4.926,5.835,130,23.8
11/01/2017 04:00,1.23,1.94,5.018,6.298,142,23.8
11/01/2017 04:30,1.251,2.72,5.148,11.501,133,23.8
11/01/2017 05:00,1.195,2.09,5.27,11.488,130,23.8
11/01/2017 05:30,1.294,2.25,5.253,11.946,129,23.8
11/01/2017 06:00,1.182,1.94,5.194,11.83,132,23.85
11/01/2017 06:30,1.257,2.61,5.631,12.039,123,23.85
11/01/2017 07:00,1.263,2.05,5.472,11.963,133,23.8
11/01/2017 07:30,1.332,2.15,6.264,11.841,132,23.8
11/01/2017 08:00,1.238,1.93,5.722,12.03,128,23.85
11/01/2017 08:30,1.296,2.16,5.992,10.876,130,23.85
11/01/2017 09:00,1.317,2,6.366,12.001,129,23.95
11/01/2017 09:30,1.324,1.93,6.075,11.408,132,24.1
11/01/2017 10:00,1.32,2,5.994,11.591,133,24.15
11/01/2017 10:30,1.268,2.44,6.324,11.033,129,24.4
11/01/2017 11:00,1.241,2.17,6.174,11.528,130,24.45
11/01/2017 11:30,1.367,2.14,6.827,11.369,132,24.35
11/01/2017 12:00,1.222,2.09,5.582,11.476,135,24.25
11/01/2017 12:30,1.34,2.13,5.865,10.859,133,24.25
11/01/2017 13:00,1.198,2.1,5.769,11.978,135,24.3
11/01/2017 13:30,1.265,1.99,5.708,11.492,135,24.35
11/01/2017 14:00,1.276,2.22,5.902,12.068,132,24.3
11/01/2017 14:30,1.471,2.41,6.212,12.022,135,24.2
11/01/2017 15:00,1.391,2.28,6.127,11.443,132,24.15
11/01/2017 15:30,1.489,2.34,6.054,11.408,135,24.2
11/01/2017 16:00,1.398,2.72,6.039,11.374,135,24.15
11/01/2017 16:30,1.305,2.4,5.81,10.963,136,24.1
11/01/2017 17:00,1.449,2.06,6.343,11.632,133,24.1
11/01/2017 17:30,1.445,2.53,6.071,12.114,133,24.05
11/01/2017 18:00,1.489,2.3,6.129,11.869,132,24
11/01/2017 18:30,1.32,2.43,5.879,11.539,137,24
11/01/2017 19:00,1.349,2.53,5.984,12.862,133,24
11/01/2017 19:30,1.3,2.17,6.124,11.468,132,24
11/01/2017 20:00,1.346,2.43,6.284,11.518,136,23.95
11/01/2017 20:30,1.332,2.02,6.583,11.716,135,23.85
11/01/2017 21:00,1.384,2.34,6.372,11.464,132,23.9
11/01/2017 21:30,1.416,2.29,6.523,11.483,133,23.9
11/01/2017 22:00,1.277,1.97,6.466,10.959,136,23.85
11/01/2017 22:30,1.142,1.86,6.053,11.241,133,23.85
11/01/2017 23:00,1.255,2.02,6.621,11.289,132,23.8
11/01/2017 23:30,1.113,1.83,6.003,10.881,132,23.75
11/02/2017 00:00,1.218,1.96,6.245,11.031,130,23.75
11/02/2017 00:30,1.169,1.86,6.212,11.342,135,23.75
11/02/2017 01:00,1.164,1.83,6.556,12.016,135,23.8
11/02/2017 01:30,1.127,2.29,6.449,11.513,123,23.5
11/02/2017 02:00,1.1,2.26,6.551,12.168,136,23.8
11/02/2017 02:30,1.07,1.66,6.4,10.265,132,23.85
11/02/2017 03:00,1.116,1.73,6.495,12.098,130,23.85
11/02/2017 03:30,1.176,2.13,6.914,11.18,125,23.85
11/02/2017 04:00,1.137,1.59,6.745,12.114,119,23.85
11/02/2017 04:30,1.191,1.98,7.239,12.136,130,23.85
11/02/2017 05:00,1.118,1.73,6.978,11.492,129,23.8
11/02/2017 05:30,1.14,1.94,7.058,12.925,132,23.75
11/02/2017 06:00,1.162,1.9,7.403,11.402,133,23.8
11/02/2017 06:30,1.259,2.01,7.936,11.486,129,23.8
11/02/2017 07:00,1.121,1.97,7.457,11.695,130,23.85
11/02/2017 07:30,1.34,1.99,8.289,12.648,133,23.8
11/02/2017 08:00,1.164,2.2,7.188,12.868,128,23.8
11/02/2017 08:30,1.366,2.38,7.065,11.904,126,23.85
11/02/2017 09:00,1.227,1.74,7.074,12.127,128,23.85
11/02/2017 09:30,1.197,2.2,6.421,12.191,128,23.85
11/02/2017 10:00,1.25,2.73,6.929,12.144,133,23.9
11/02/2017 10:30,1.083,2.54,6.588,11.625,132,24
11/02/2017 11:00,1.199,1.84,6.877,11.878,132,24.05
11/02/2017 11:30,1.155,2.21,6.353,11.933,129,24.1
11/02/2017 12:00,1.114,2.15,6.79,11.314,133,24.1
11/02/2017 12:30,1.193,2.1,6.654,12.15,133,24.15
11/02/2017 13:00,1.24,2.18,6.907,12.11,123,24.2
11/02/2017 13:30,1.348,2.03,7.096,11.84,135,24.25
11/02/2017 14:00,1.328,2.06,7.077,11.474,137,24.25
11/02/2017 14:30,1.379,2.21,7.203,12.048,140,24.3
11/02/2017 15:00,1.205,2.02,6.929,9.807,136,24.3
11/02/2017 15:30,1.14,1.69,6.798,9.773,123,24.3
11/02/2017 16:00,1.196,1.87,6.685,9.532,140,24.3
11/02/2017 16:30,1.102,1.82,6.884,9.67,130,24.3
11/02/2017 17:00,1.39,2.08,7.479,12.053,136,24.35
11/02/2017 17:30,1.407,2.3,7.206,11.953,142,24.35
11/02/2017 18:00,1.505,2.45,7.399,12.126,137,24.3
11/02/2017 18:30,1.363,2.41,7.089,11.395,139,24.3
11/02/2017 19:00,1.329,3.1,6.715,12.188,137,24.25
11/02/2017 19:30,1.31,2.06,6.606,11.502,135,24.25
11/02/2017 20:00,1.415,2.12,6.651,11.437,133,24.25
11/02/2017 20:30,1.309,2.24,5.976,11.541,135,24.2
11/02/2017 21:00,1.333,2.41,6.378,12.12,137,24.25
11/02/2017 21:30,1.384,2.28,6.14,9.313,137,24.25
11/02/2017 22:00,1.454,2.98,6.455,11.636,132,24.2
11/02/2017 22:30,1.406,2.79,6.313,10.74,136,24.2
11/02/2017 23:00,1.359,2.59,6.132,11.505,132,24.15
11/02/2017 23:30,1.365,2.41,6.336,10.257,133,24.15
11/03/2017 00:00,1.378,2.31,6.649,11.688,132,24.15
11/03/2017 00:30,1.264,2.58,6.467,10.85,135,24.15
11/03/2017 01:00,1.431,2.4,6.528,11.283,136,24.15
11/03/2017 01:30,1.395,2.34,6.589,11.338,135,24.1
11/03/2017 02:00,1.374,2.16,6.279,10.707,135,24.1
11/03/2017 02:30,1.381,2.1,6.588,9.698,133,24.05
11/03/2017 03:00,1.246,2.09,6.259,9.746,120,24.05
11/03/2017 03:30,1.282,2.13,6.414,11.416,118,24.05
11/03/2017 04:00,1.169,1.85,6.081,10.636,136,24
11/03/2017 04:30,1.202,1.9,6.278,9.171,116,24
11/03/2017 05:00,1.272,1.89,6.595,10.136,113,24
11/03/2017 05:30,1.221,2.27,6.511,9.288,123,24
11/03/2017 06:00,1.064,1.59,6.258,9.454,108,24
11/03/2017 06:30,1.15,1.74,6.68,9.774,112,24
11/03/2017 07:00,1.208,1.84,6.473,9.953,112,24
11/03/2017 07:30,1.163,1.9,6.944,10.694,119,24.05
11/03/2017 08:00,1.236,1.89,7.03,10.221,125,24.1
11/03/2017 08:30,1.103,1.71,6.67,10.266,116,24.2
11/03/2017 09:00,1.133,2.29,6.58,10.234,125,24.4
11/03/2017 09:30,1.132,1.79,6.888,10.169,116,24.65
11/03/2017 10:00,1.144,2.2,6.746,10.214,111,24.75
11/03/2017 10:30,1.112,1.81,6.959,11.43,119,24.85
11/03/2017 11:00,1.15,1.88,7.156,11.381,119,24.85
11/03/2017 11:30,1.14,1.71,7.124,10.272,129,24.85
11/03/2017 12:00,1.066,1.88,6.788,11.366,118,24.8
11/03/2017 12:30,1.106,1.92,6.98,10.295,132,24.8
11/03/2017 13:00,1.044,1.99,6.483,10.774,130,24.75
11/03/2017 13:30,1.101,1.82,6.223,9.871,119,24.7
11/03/2017 14:00,1.121,1.78,6.265,9.327,123,24.75
11/03/2017 14:30,1.159,2.28,6.588,9.783,122,24.7
11/03/2017 15:00,1.043,2.2,5.987,9.887,118,24.65
11/03/2017 15:30,1.082,1.76,5.937,9.955,116,24.65
11/03/2017 16:00,1.09,1.72,5.583,10.275,130,24.65
11/03/2017 16:30,1.044,1.89,5.525,10.248,128,24.7
11/03/2017 17:00,1.125,2.14,5.851,10.672,130,24.65
11/03/2017 17:30,1.086,1.96,5.698,9.856,113,24.6
11/03/2017 18:00,1.038,1.76,5.462,10.784,111,24.55
11/03/2017 18:30,1.164,1.95,5.93,10.323,125,24.5
11/03/2017 19:00,1.174,2.09,5.776,10.648,115,24.5
11/03/2017 19:30,1.164,1.75,5.529,10.263,112,24.45
11/03/2017 20:00,1.207,1.88,6.094,9.73,111,24.45
11/03/2017 20:30,1.103,1.74,5.894,10.21,119,24.45
11/03/2017 21:00,1.107,1.86,5.254,10.314,120,24.4
11/03/2017 21:30,1.06,1.67,5.322,9.782,119,24.4
11/03/2017 22:00,1.099,2.17,5.366,9.763,104,24.35
11/03/2017 22:30,1.009,1.75,4.968,9.269,105,24.35
11/03/2017 23:00,1.141,1.92,5.635,9.832,119,24.35
11/03/2017 23:30,1.236,1.84,5.874,10.23,115,24.4
11/04/2017 00:00,1.202,1.84,6.115,9.85,118,24.35
11/04/2017 00:30,1.11,1.87,5.453,10.236,106,24.3
11/04/2017 01:00,1.202,2.18,6.003,9.918,113,24.2
11/04/2017 01:30,1.142,2.02,5.824,9.85,116,24.2
11/04/2017 02:00,1.154,1.81,5.938,10.26,102,24.2
11/04/2017 02:30,1.08,1.81,5.998,10.054,109,24.2
11/04/2017 03:00,1.11,1.92,6.013,10.071,104,24.2
11/04/2017 03:30,1.189,1.69,6.29,9.85,105,24.2
11/04/2017 04:00,1.167,1.93,6.457,9.897,105,24.2
11/04/2017 04:30,1.027,1.78,6.051,9.763,102,24.2
11/04/2017 05:00,1.133,1.8,6.363,9.779,113,24.2
11/04/2017 05:30,1.043,1.47,6.156,9.849,115,24.15
11/04/2017 06:00,1.082,1.81,6.479,9.667,108,24.2
11/04/2017 06:30,1.018,1.63,6.317,10.203,106,24.2
11/04/2017 07:00,1.114,1.74,7.073,10.203,105,24.2
11/04/2017 07:30,1.096,1.68,6.933,10.157,112,24.25
11/04/2017 08:00,1.096,1.63,6.878,10.267,111,24.35
11/04/2017 08:30,1.028,1.73,6.94,10.258,108,24.6
11/04/2017 09:00,1.051,1.88,6.6,10.1,95,24.95
11/04/2017 09:30,1,1.79,6.608,9.993,99,24.9
11/04/2017 10:00,0.996,1.75,6.441,10.43,109,24.8
11/04/2017 10:30,0.975,1.4,6.992,10.815,104,24.85
11/04/2017 11:00,1.044,1.96,6.785,10.229,111,24.85
11/04/2017 11:30,1.077,1.65,6.532,10.035,108,24.7
11/04/2017 12:00,0.985,2.09,6.206,10.3,109,24.75
11/04/2017 12:30,0.97,1.68,6.378,10.772,112,24.75
11/04/2017 13:00,0.923,1.64,6.177,10.73,105,24.8
11/04/2017 13:30,1.036,1.58,6.475,10.255,118,24.8
11/04/2017 14:00,1.021,1.7,6.052,10.139,111,24.85
11/04/2017 14:30,0.927,1.58,5.741,10.699,119,24.85
11/04/2017 15:00,1.018,1.98,5.713,10.015,115,24.85
11/04/2017 15:30,0.968,1.66,5.343,9.925,113,24.85
11/04/2017 16:00,0.997,1.88,5.522,10.486,115,24.8
11/04/2017 16:30,1.028,1.53,5.966,10.191,104,24.8
11/04/2017 17:00,0.992,1.78,5.365,10.753,106,24.85
11/04/2017 17:30,1.046,2.24,5.673,9.717,101,24.8
11/04/2017 18:00,0.986,1.52,5.331,10.086,112,24.75
11/04/2017 18:30,0.975,1.76,5.194,10.139,111,24.7
11/04/2017 19:00,1.021,1.55,5.753,10.332,112,24.7
11/04/2017 19:30,1.083,1.81,6.073,10.026,102,24.65
11/04/2017 20:00,1.043,1.84,5.681,10.184,118,24.7
11/04/2017 20:30,1.085,1.78,5.673,10.169,101,24.7
11/04/2017 21:00,1.226,2.24,6.381,9.957,115,24.7
11/04/2017 21:30,1.117,2.43,5.718,10.374,111,24.65
11/04/2017 22:00,1.072,1.97,5.486,10.66,105,24.6
11/04/2017 22:30,1.031,1.99,5.775,10.529,116,24.55
11/04/2017 23:00,1.062,1.98,5.509,9.878,105,24.6
11/04/2017 23:30,1.13,2.12,6.15,10.227,109,24.6
11/05/2017 00:00,1.051,1.78,5.399,10.222,105,24.55
11/05/2017 00:30,1.087,1.65,6.004,10.328,106,24.5
11/05/2017 01:00,1.045,1.48,6.031,10.228,108,24.45
11/05/2017 01:30,1.081,2.06,6.008,10.693,98,24.45
11/05/2017 02:00,1.079,1.73,6.258,9.818,102,24.4
11/05/2017 02:30,1.04,2,5.728,10.419,109,24.35
11/05/2017 03:00,1.085,1.65,6.073,10.298,99,24.35
11/05/2017 03:30,1.137,1.69,6.714,10.278,108,24.3
11/05/2017 04:00,1.103,1.67,6.468,9.92,104,24.3
11/05/2017 04:30,1.148,1.7,7.114,10.21,104,24.3
11/05/2017 05:00,1.084,1.9,6.365,9.828,99,24.3
11/05/2017 05:30,1.165,2.1,6.818,10.04,111,24.3
11/05/2017 06:00,1.236,1.99,7.317,10.132,111,24.3
11/05/2017 06:30,1.27,2.05,7.172,9.932,113,24.3
11/05/2017 07:00,1.058,1.88,6.517,10.684,105,24.3
11/05/2017 07:30,1.188,2.44,6.604,9.774,104,24.4
11/05/2017 08:00,1.182,1.85,6.853,10.058,112,24.45
11/05/2017 08:30,1.105,1.47,6.818,9.965,108,24.6
11/05/2017 09:00,1.045,1.69,6.591,9.884,105,24.65
11/05/2017 09:30,1.103,2.17,6.781,9.743,106,24.85
11/05/2017 10:00,1.141,1.82,6.871,9.871,111,25
11/05/2017 10:30,1.081,1.97,6.608,9.778,108,25.4
11/05/2017 11:00,1.035,1.73,7.087,10.244,104,25.75
11/05/2017 12:00,1.088,2,6.699,10.174,-99.9,-99.9
11/05/2017 12:30,1.03,2.01,6.915,10.203,111,25.7
11/05/2017 13:00,1.019,1.83,6.771,9.732,118,25.5
11/05/2017 13:30,1.074,1.6,6.823,10.345,111,25.75
11/05/2017 14:00,1.133,1.72,7.231,9.965,112,25.7
11/05/2017 14:30,1.085,1.73,6.938,9.713,111,25.4
11/05/2017 15:00,0.967,1.61,6.337,9.836,111,25.4
11/05/2017 15:30,0.971,1.69,6.381,10.236,112,25.4
11/05/2017 16:00,1.015,1.9,6.699,9.756,108,25.35
11/05/2017 16:30,0.999,1.63,6.376,10.799,116,25.3
11/05/2017 17:00,0.99,1.81,6.317,9.87,111,25.15
11/05/2017 17:30,0.986,1.61,6.248,10.25,115,25.15
11/05/2017 18:00,0.995,1.45,6.294,9.365,115,25
11/05/2017 18:30,1.079,1.59,6.582,10.192,111,25
11/05/2017 19:00,1.013,1.9,6.257,10.538,111,24.9
11/05/2017 19:30,0.979,1.78,5.885,10.632,111,24.85
11/05/2017 20:00,0.998,1.7,6.025,10.886,116,24.8
11/05/2017 20:30,1.058,1.75,6.118,10.222,106,24.8
11/05/2017 21:00,1.048,2.05,6.317,9.824,111,24.75
11/05/2017 21:30,1.133,1.82,6.076,10.748,97,24.7
11/05/2017 22:00,1.149,1.78,6.45,10.287,112,24.7
11/05/2017 22:30,1.132,1.9,5.881,10.322,106,24.65
11/05/2017 23:00,1.052,1.86,5.516,10.788,98,24.6
11/05/2017 23:30,1.123,1.81,5.993,9.827,97,24.6
11/06/2017 00:00,1.169,1.67,6.035,10.251,105,24.6
11/06/2017 00:30,1.142,2.47,5.503,9.755,111,24.6
11/06/2017 01:00,1.178,2.13,5.798,10.409,105,24.65
11/06/2017 01:30,1.192,1.9,5.661,10.435,83,24.6
11/06/2017 02:00,1.161,2.28,5.527,9.802,102,24.65
11/06/2017 02:30,1.25,2.02,6.112,9.528,109,24.6
11/06/2017 03:00,1.209,2.05,5.951,10.36,109,24.6
11/06/2017 03:30,1.214,1.86,5.672,9.578,113,24.6
11/06/2017 04:00,1.101,1.83,5.634,10.747,111,24.55
11/06/2017 04:30,1.166,1.96,6.192,10.146,115,24.5
11/06/2017 05:00,1.163,1.87,5.761,10.16,99,24.5
11/06/2017 05:30,1.167,1.79,6.075,10.578,101,24.5
11/06/2017 06:00,1.11,1.86,5.56,9.796,106,24.5
11/06/2017 06:30,1.251,2.1,6.12,9.693,111,24.5
11/06/2017 07:00,1.25,1.79,6.077,10.247,109,24.5
11/06/2017 07:30,1.19,2.08,6.294,9.675,115,24.5
11/06/2017 08:00,1.182,1.81,6.025,10.163,109,24.5
11/06/2017 08:30,1.192,1.79,6.191,10.105,108,24.65
11/06/2017 09:00,1.192,1.74,6.354,10.282,102,24.6
11/06/2017 09:30,1.271,2.32,6.413,10.25,108,24.6
11/06/2017 10:00,1.195,2.11,6.479,9.724,105,24.6
11/06/2017 10:30,1.058,1.8,6.126,10.045,105,24.6
11/06/2017 11:00,1.06,1.61,5.74,9.437,108,24.6
11/06/2017 11:30,1.089,1.77,5.521,10.259,109,24.6
11/06/2017 12:00,1.083,1.56,5.845,9.878,104,24.6
11/06/2017 12:30,1.135,1.94,5.666,9.763,108,24.65
11/06/2017 13:00,1.136,1.73,5.684,10.191,105,24.65
11/06/2017 13:30,1.157,2.03,5.363,10.214,98,24.65
11/06/2017 14:00,1.196,2.09,5.379,10.668,101,24.6
11/06/2017 14:30,1.073,1.7,5.07,10.508,112,24.6
11/06/2017 15:00,1.088,1.86,5.159,9.253,111,24.5
11/06/2017 15:30,1.136,1.79,4.966,10.073,118,24.45
11/06/2017 16:00,1.181,1.822,5.023,10.2,113,24.45
11/06/2017 16:30,1.204,1.86,5.043,9.814,104,24.35
11/06/2017 17:00,1.184,2.011,4.879,9.657,112,24.35
11/06/2017 17:30,1.235,1.873,4.792,10.641,108,24.35
11/06/2017 18:00,1.339,2.081,4.908,10.688,125,24.3
11/06/2017 18:30,1.378,2.541,4.7,9.289,116,24.3
11/06/2017 19:00,1.384,2.21,4.883,10.72,113,24.25
11/06/2017 19:30,1.36,2.24,4.759,9.798,105,24.25
11/06/2017 20:00,1.341,2.005,4.858,10.372,97,24.2
11/06/2017 20:30,1.372,2.28,5.082,10.223,94,24.15
11/06/2017 21:00,1.289,2.3,4.835,10.867,95,24.15
11/06/2017 21:30,1.284,2.12,5.117,9.671,92,24.15
11/06/2017 22:00,1.217,1.98,5.284,10.178,90,24.1
11/06/2017 22:30,1.22,1.95,5.272,10.247,97,24.1
11/06/2017 23:00,1.109,2.04,5.362,10.818,104,24.1
11/06/2017 23:30,1.094,1.9,5.463,10.689,108,24.05
11/07/2017 00:00,1.041,1.81,5.639,9.748,92,24
11/07/2017 00:30,1.063,1.89,5.967,10.184,109,23.95
11/07/2017 01:00,0.91,1.95,5.221,10.189,104,23.9
11/07/2017 01:30,0.967,1.41,6.022,10.388,97,23.85
11/07/2017 02:00,0.926,1.69,6.124,10.209,102,23.75
11/07/2017 02:30,0.853,1.76,6.108,10.043,99,23.7
11/07/2017 03:00,0.957,1.62,6.03,10.281,101,23.65
11/07/2017 03:30,0.882,1.5,5.26,9.835,104,23.65
11/07/2017 04:00,0.936,1.56,5.694,10.093,106,23.5
11/07/2017 04:30,0.936,1.79,5.285,10.334,104,23.5
11/07/2017 05:00,0.915,1.76,5.745,10.189,99,23.5
11/07/2017 05:30,0.929,1.62,5.652,9.796,99,23.5
11/07/2017 06:00,0.879,1.41,5.56,9.686,98,23.45
11/07/2017 06:30,0.966,1.43,5.819,9.835,101,23.55
11/07/2017 07:00,0.967,1.42,5.899,9.81,102,23.6
11/07/2017 07:30,0.891,1.43,5.57,10.193,99,23.65
11/07/2017 08:00,0.898,1.4,5.705,9.506,95,23.7
11/07/2017 08:30,0.901,1.44,6.25,8.933,104,23.75
11/07/2017 09:00,0.874,1.26,5.869,9.972,97,23.9
11/07/2017 09:30,0.92,1.34,6.426,9.804,102,24.05
11/07/2017 10:00,0.868,1.44,6.571,9.293,98,24.45
11/07/2017 10:30,0.921,1.42,7.202,9.751,98,24.8
11/07/2017 11:00,0.964,1.89,7.109,9.786,101,24.55
11/07/2017 11:30,0.887,1.35,6.645,10.177,95,24.6
11/07/2017 12:00,0.913,1.61,6.474,10.139,101,24.6
11/07/2017 12:30,0.874,1.46,5.967,9.562,98,24.55
11/07/2017 13:00,0.899,1.47,5.466,10.822,104,24.45
11/07/2017 13:30,0.911,1.64,5.196,10.419,98,24.3
11/07/2017 14:00,1.002,1.86,5.131,10.784,105,24.2
11/07/2017 14:30,1.075,1.75,4.867,9.658,98,24.2
11/07/2017 15:00,1.236,1.83,4.786,10.698,99,24.15
11/07/2017 15:30,1.305,2.26,4.722,4.697,95,24.15
11/07/2017 16:00,1.417,2.36,4.724,4.707,132,24.15
11/07/2017 16:30,1.517,2.8,4.819,5.096,133,24.1
11/07/2017 17:00,1.628,2.95,4.981,5.215,132,24.05
11/07/2017 17:30,1.722,2.864,5.073,5.821,140,24.05
11/07/2017 18:00,1.807,3.257,5.104,5.826,123,24
11/07/2017 18:30,1.952,3.185,5.157,5.969,132,24
11/07/2017 19:00,1.95,3.11,5.196,6,135,24
11/07/2017 19:30,2.13,3.748,5.295,6.353,132,24
11/07/2017 20:00,1.905,2.8,5.353,6.173,130,24
11/07/2017 20:30,1.974,2.96,5.198,6.667,130,24
11/07/2017 21:00,2.232,3.706,5.479,6.577,128,24
11/07/2017 21:30,2.265,3.51,5.698,7.269,133,23.95
11/07/2017 22:00,2.219,3.515,5.626,6.803,139,23.95
11/07/2017 22:30,2.032,3.513,5.563,7.516,130,23.95
11/07/2017 23:00,1.965,3.27,5.439,7.009,129,24
11/07/2017 23:30,1.948,3.61,5.363,7.007,120,24.1
11/08/2017 00:00,2.105,3.66,5.808,6.976,132,24.05
11/08/2017 00:30,1.79,2.87,5.458,6.325,128,24.05
11/08/2017 01:00,1.725,3.02,5.351,6.491,129,24.05
11/08/2017 01:30,1.717,2.86,5.232,6.585,122,24
11/08/2017 02:00,1.771,2.89,5.497,6.415,125,24
11/08/2017 02:30,1.834,2.9,5.383,6.782,125,24.1
11/08/2017 03:00,1.679,3.39,5.53,6.827,132,24.05
11/08/2017 03:30,1.722,2.45,5.455,5.967,113,24.05
11/08/2017 04:00,1.631,2.28,5.401,6.564,125,24.1
11/08/2017 04:30,1.59,2.67,5.376,6.618,128,24.05
11/08/2017 05:00,1.611,2.93,5.419,6.768,119,24
11/08/2017 05:30,1.589,2.57,5.404,6.987,116,24.05
11/08/2017 06:00,1.537,2.48,5.391,6.386,122,24
11/08/2017 06:30,1.567,3.44,5.254,6.972,122,24
11/08/2017 07:00,1.58,2.35,5.381,6.868,129,24
11/08/2017 07:30,1.604,2.44,5.143,6.6,125,24
11/08/2017 08:00,1.678,2.5,5.249,6.155,120,24
11/08/2017 08:30,1.809,3.02,5.066,6.353,123,24
11/08/2017 09:00,1.84,2.83,5.161,5.972,123,24
11/08/2017 09:30,1.812,3.47,5.199,6.554,123,24
11/08/2017 10:00,1.754,2.84,5.168,5.977,147,24
11/08/2017 10:30,1.725,2.58,5.241,5.549,135,24
11/08/2017 11:00,1.703,2.78,5.285,6.578,140,24
11/08/2017 11:30,1.615,2.59,5.19,6.162,126,24
11/08/2017 12:00,1.508,2.65,5.077,6.555,118,24
11/08/2017 12:30,1.715,2.4,5.271,6.605,118,24
11/08/2017 13:00,1.588,2.69,5.124,5.962,132,24
11/08/2017 13:30,1.591,2.56,5.025,6.087,118,23.95
11/08/2017 14:00,1.629,2.69,5.141,6.612,123,23.95
11/08/2017 14:30,1.603,3.16,5.055,5.494,116,23.95
11/08/2017 15:00,1.753,2.621,5.135,5.046,135,23.95
11/08/2017 15:30,1.735,2.852,4.974,5.289,139,23.95
11/08/2017 16:00,1.714,2.684,4.978,5.947,132,23.95
11/08/2017 16:30,1.792,3.218,4.782,5.639,130,23.9
11/08/2017 17:00,1.874,3.64,4.88,5.795,132,23.9
11/08/2017 17:30,1.996,3.115,5.055,6.157,132,23.85
11/08/2017 18:00,2.136,3.729,5.002,5.647,130,23.9
11/08/2017 18:30,2.139,3.293,5.156,6.554,125,23.85
11/08/2017 19:00,2.201,3.57,5.356,6.495,125,23.85
11/08/2017 19:30,2.137,4.31,5.154,7.007,125,23.85
11/08/2017 20:00,2.117,3.293,5.409,7.005,122,23.85
11/08/2017 20:30,1.979,3.695,5.214,6.595,126,23.9
11/08/2017 21:00,2.187,3.845,5.454,6.562,125,23.85
11/08/2017 21:30,1.929,3.21,5.198,6.38,122,23.9
11/08/2017 22:00,1.982,3.424,5.317,6.492,123,23.85
11/08/2017 22:30,2.134,3.085,5.62,7.257,123,23.85
11/08/2017 23:00,2.032,2.91,5.317,6.799,129,23.85
11/08/2017 23:30,2.055,4.41,5.424,5.992,128,23.85
11/09/2017 00:00,1.925,3.53,5.464,6.561,120,23.85
11/09/2017 00:30,1.867,3.966,5.49,7.111,119,23.85
11/09/2017 01:00,1.804,3.29,5.137,6.581,123,23.85
11/09/2017 01:30,1.845,2.92,5.227,6.375,118,23.85
11/09/2017 02:00,1.892,3.02,5.228,7.262,120,23.85
11/09/2017 02:30,1.816,2.83,5.137,7.522,108,23.85
11/09/2017 03:00,1.886,2.963,5.191,6.316,115,23.8
11/09/2017 03:30,1.873,3.42,5.273,7.508,119,23.8
11/09/2017 04:00,1.834,3.071,5.202,6.791,120,23.8
11/09/2017 04:30,1.849,3.02,5.28,6.357,119,23.75
11/09/2017 05:00,1.736,2.98,5.069,6.776,109,23.75
11/09/2017 05:30,1.799,2.87,5.413,6.008,118,23.7
11/09/2017 06:00,1.617,2.68,5.294,6.461,120,23.7
11/09/2017 06:30,1.66,2.81,5.378,7.042,128,23.7
11/09/2017 07:00,1.566,2.22,5.377,6.687,113,23.7
11/09/2017 07:30,1.789,3.21,5.386,6.59,125,23.65
11/09/2017 08:00,1.748,2.753,5.173,7.286,113,23.7
11/09/2017 08:30,1.836,2.89,5.132,6.842,119,23.7
11/09/2017 09:00,1.816,2.735,5.136,7.237,129,23.7
11/09/2017 09:30,1.761,2.96,5.385,6.615,106,23.7
11/09/2017 10:00,1.72,2.73,5.295,6.62,115,23.7
11/09/2017 10:30,1.636,2.66,5.355,7.33,116,23.7
11/09/2017 11:00,1.703,2.48,5.544,7.436,106,23.75
11/09/2017 11:30,1.68,2.92,5.198,7.064,115,23.75
11/09/2017 12:00,1.697,2.86,5.162,6.613,111,23.75
11/09/2017 12:30,1.645,2.58,5.171,7.245,120,23.75
11/09/2017 13:00,1.713,2.967,5.281,7.499,113,23.8
11/09/2017 13:30,1.621,2.22,5.826,7.281,104,23.8
11/09/2017 14:00,1.675,2.39,5.537,7.11,112,23.75
11/09/2017 14:30,1.657,2.83,5.352,7.53,112,23.75
11/09/2017 15:00,1.753,3.04,5.486,13.721,113,23.75
11/09/2017 15:30,1.795,2.93,5.365,7.745,118,23.75
11/09/2017 16:00,1.731,3.03,5.03,5.482,113,23.7
11/09/2017 16:30,1.623,2.723,5.14,5.743,118,23.65
11/09/2017 17:00,1.693,2.89,5.314,7.029,123,23.65
11/09/2017 17:30,1.803,2.834,5.129,7.198,113,23.65
11/09/2017 18:00,1.898,3.938,5.178,6.157,120,23.6
11/09/2017 18:30,1.854,3.069,5.274,7.338,123,23.55
11/09/2017 19:00,1.748,2.83,5.06,7.015,125,23.55
11/09/2017 19:30,1.778,2.61,5.183,6.667,111,23.55
11/09/2017 20:00,1.736,3.221,5.104,7.05,118,23.5
